id|creationDate|locationIP|browserUsed|content|length
687195127287|2011-10-07T08:48:20.957+0000|1.37.3.210|Opera|LOL|3
687195127288|2011-10-07T22:08:14.654+0000|49.12.225.25|Chrome|About Judy Garland, ical and dramatic roles, asAbout Spain, er both sides of t|78
687195127289|2011-10-08T10:28:59.044+0000|41.75.234.112|Internet Explorer|right|5
687195127290|2011-10-09T00:45:35.666+0000|196.32.227.213|Firefox|right|5
687195127291|2011-10-07T08:54:45.551+0000|41.75.234.112|Internet Explorer|LOL|3
687195127292|2011-10-08T18:57:03.913+0000|196.32.227.213|Firefox|I see|5
687195127293|2011-10-08T06:06:55.613+0000|196.32.227.213|Firefox|great|5
687195127294|2011-10-09T07:03:01.738+0000|1.37.3.210|Opera|About J. K. Rowling, he Casual Vacancy would beAbout Let It Bleed, d Kingdom|76
687195127295|2011-10-08T06:36:47.176+0000|1.37.3.210|Opera|About Spain, Film Company of the Soviet Union, where van DoAbout Ask Me Why, Beatles originally released in the United KingAbout Saint Vincent and the Grenadines, ich lie at the sou|181
687195127296|2011-10-09T10:00:43.315+0000|196.32.227.177|Chrome|About William Lyon Mackenzie King, anding presence or oraAbout Liza Minnelli,  had gu|85
687195127297|2011-10-07T16:13:29.621+0000|196.32.227.213|Firefox|no|2
687195127298|2011-10-08T17:44:54.293+0000|49.12.225.25|Chrome|LOL|3
1030792511120|2012-08-19T08:39:00.776+0000|31.170.121.115|Internet Explorer|About Adolf Hitler, ly political career begaAbout Vincent van Gogh, as been a subject of speAbout Kylie Minogue, ffi|116
1030792511121|2012-08-19T15:36:31.629+0000|200.0.86.187|Firefox|I see|5
1030792511122|2012-08-19T08:52:11.784+0000|196.29.42.107|Firefox|LOL|3
1030792511123|2012-08-20T03:35:44.080+0000|200.0.86.187|Firefox|About Adolf Hitler, ies. The closing About Marlon Brando, diction and exudiAbout|80
1030792511124|2012-08-20T19:28:40.330+0000|196.1.94.236|Internet Explorer|maybe|5
1030792511125|2012-08-20T06:05:10.651+0000|196.29.42.107|Firefox|cool|4
1030792511126|2012-08-19T10:18:37.641+0000|1.113.8.81|Firefox|maybe|5
1030792511127|2012-08-19T13:17:10.201+0000|192.223.88.63|Chrome|thx|3
1030792511128|2012-08-19T21:00:38.318+0000|195.24.205.151|Firefox|roflol|6
1030792511129|2012-08-20T05:42:16.564+0000|31.170.121.115|Internet Explorer|LOL|3
893353557659|2012-04-28T14:07:27.704+0000|192.223.88.63|Chrome|ok|2
893353557660|2012-04-28T16:54:58.470+0000|31.170.121.115|Internet Explorer|LOL|3
893353557661|2012-04-28T16:19:31.093+0000|31.170.121.115|Internet Explorer|About Enrique Iglesias, has amassed 55 nAbout Ronald Reagan, ary buildup in|75
893353557662|2012-04-28T16:27:55.416+0000|195.24.205.151|Firefox|no|2
893353557663|2012-04-28T17:42:32.497+0000|31.170.121.115|Internet Explorer|maybe|5
893353557664|2012-04-28T16:26:28.002+0000|41.138.46.206|Firefox|ok|2
893353557665|2012-04-28T14:20:15.492+0000|200.0.86.187|Firefox|I see|5
893353557666|2012-04-28T18:27:35.698+0000|200.0.86.187|Firefox|no|2
893353557667|2012-04-28T18:09:21.693+0000|200.73.111.213|Internet Explorer|I see|5
893353557669|2012-04-28T17:44:49.138+0000|196.29.42.107|Firefox|great|5
893353557670|2012-04-28T09:52:45.586+0000|61.17.197.42|Safari|right|5
893353557671|2012-04-28T04:27:25.577+0000|200.0.86.187|Firefox|About James Monroe, e was of French and Scottish descent. DurAbout A New Day Has |81
893353557672|2012-04-28T05:44:17.419+0000|195.24.205.151|Firefox|great|5
893353557673|2012-04-28T10:19:00.718+0000|41.78.29.9|Chrome|cool|4
893353557674|2012-04-28T04:34:36.556+0000|196.29.42.107|Firefox|cool|4
893353557675|2012-04-28T08:09:54.992+0000|195.24.205.151|Firefox|About Bob Dole,  Democrat Bill Clinton. Dole is currently special counsel at the W|82
893353557676|2012-04-28T08:12:22.389+0000|200.0.86.187|Firefox|About Thomas Edison, ograph, the motion picture camera, and a long-lasting, practical el|88
893353557677|2012-04-28T04:22:16.572+0000|61.17.197.42|Safari|About Giuseppe Garibaldi, 1918, and retired from the armyAbout Enrique Iglesias, ) is a Sp|90
893353557678|2012-04-28T09:31:20.829+0000|192.223.88.63|Chrome|About Thomas Edison, dustrialized world. His first power station was on Manhattan Island, New YorkAbout Northumbria, he laws of England by the Wales and|152
893353557679|2012-04-28T04:29:18.095+0000|192.223.88.63|Chrome|I see|5
893353557680|2012-04-28T17:46:37.903+0000|41.138.46.206|Firefox|right|5
893353557681|2012-04-28T17:14:57.808+0000|200.0.86.187|Firefox|fine|4
893353557682|2012-04-28T13:39:31.463+0000|196.29.42.107|Firefox|About Enrique Iglesias, anish singer, songwriter and oAbout Superman, cations of a sexu|87
893353557683|2012-04-28T22:21:25.859+0000|196.29.42.107|Firefox|About Enrique Iglesias,  the millennium, sigAbout On the 6, ho was well know|76
893353557761|2012-03-18T14:19:55.759+0000|189.223.185.136|Firefox|fine|4
893353557762|2012-03-19T10:09:05.912+0000|212.76.16.81|Firefox|About Rubén Blades, Knife. He also composed and sings what many PAbout Mark Antony, e's |88
893353557763|2012-03-19T06:31:36.413+0000|212.76.16.81|Firefox|I see|5
893353557764|2012-03-18T16:48:55.925+0000|190.181.5.213|Chrome|fine|4
893353557765|2012-03-18T12:51:44.614+0000|170.70.174.24|Chrome|cool|4
893353557766|2012-03-19T16:29:27.171+0000|58.187.48.100|Chrome|thx|3
893353557767|2012-03-19T20:22:54.314+0000|148.220.68.17|Firefox|LOL|3
893353557768|2012-03-19T09:32:26.534+0000|200.14.53.39|Firefox|About Rubén Blades,  musical hits, the most famous of which is PedAbout Jersey, ey, is a B|90
893353557769|2012-03-19T21:18:56.179+0000|203.81.167.247|Firefox|About Republic of Genoa,  when Genoa became a self-governing commune within the Regnum Ita|90
893353557770|2012-03-19T09:36:51.115+0000|189.223.185.136|Firefox|About Carole King, tion with James Taylor, which reached number 4About Jersey, the Pierres|90
893353557771|2012-03-19T06:48:47.585+0000|109.200.162.181|Internet Explorer|thanks|6
893353557772|2012-03-19T09:44:54.601+0000|148.208.54.187|Firefox|right|5
893353557773|2012-03-19T12:33:17.957+0000|132.247.98.42|Firefox|yes|3
893353557774|2012-03-19T19:50:04.322+0000|202.125.149.43|Firefox|About Rubén Blades, of tourism by Panamanian president Martín Torrijos for a five-yeaAbout Brian Eno, nformation related to reco|128
824634081040|2012-02-27T12:38:41.993+0000|49.0.90.116|Internet Explorer|no|2
824634081041|2012-02-27T18:36:48.330+0000|91.216.189.44|Chrome|About Rubén Blades,  songwriter, Blades brought the lyrical sophisAbout Sweden,  the party|90
824634081042|2012-02-28T05:58:52.159+0000|144.22.179.250|Internet Explorer|About Rubén Blades, te in his failed attempt to win the PanAbout John Ruskin|76
824634081043|2012-02-28T08:19:10.163+0000|212.76.16.81|Firefox|cool|4
824634081044|2012-02-28T16:20:56.396+0000|41.209.166.97|Safari|About John Ruskin, ourse of this complex and deeply personal About Doctor Who: Ori|82
824634081045|2012-02-27T19:20:36.827+0000|24.109.163.61|Chrome|LOL|3
824634081046|2012-02-27T12:03:58.611+0000|170.70.174.24|Chrome|About Republika Srpska, . The National Assembly and the Government of Republika Srpska are based |97
824634081047|2012-02-29T01:54:33.444+0000|200.0.27.84|Firefox|fine|4
618475650841|2011-08-27T22:59:10.770+0000|41.75.234.112|Internet Explorer|About Rubén Blades, and a master's in international law from Harvard University. He is married to singeAbout Elizabeth Taylor, ding Who's Afraid of Virginia Woolf? |164
618475650842|2011-08-28T01:34:36.929+0000|148.204.12.25|Opera|About Living for the City, al commentary of the song. Rolling Stone ranked the|78
618475650843|2011-08-27T11:18:51.081+0000|190.15.146.147|Firefox|cool|4
618475650844|2011-08-28T01:16:02.930+0000|49.0.90.116|Firefox|yes|3
618475650845|2011-08-28T02:08:11.797+0000|109.200.162.181|Internet Explorer|I see|5
618475650846|2011-08-27T10:09:27.159+0000|203.81.167.247|Firefox|LOL|3
618475650847|2011-08-27T22:59:43.429+0000|24.49.183.98|Firefox|About Charles de Gaulle, . On a visit to Canada in 1967 he gave eAbout Rubén Bl|79
618475650848|2011-08-28T02:05:18.031+0000|24.31.137.169|Firefox|ok|2
893353557794|2012-04-23T15:24:36.497+0000|196.43.201.220|Chrome|good|4
412317220644|2011-02-11T03:00:00.773+0000|41.153.161.111|Internet Explorer|thx|3
412317220645|2011-02-10T19:54:07.792+0000|196.43.201.220|Chrome|duh|3
412317220646|2011-02-10T22:38:10.747+0000|41.153.161.111|Internet Explorer|About Rubén Blades, in 1994. In September 2004, he was appointedAbout Without Me,  the|86
412317220647|2011-02-11T11:32:11.004+0000|41.153.161.111|Internet Explorer|no way!|7
412317220648|2011-02-10T23:21:06.925+0000|132.247.98.42|Firefox|ok|2
412317220649|2011-02-11T20:02:32.881+0000|58.187.48.100|Chrome|LOL|3
412317220650|2011-02-11T07:46:57.657+0000|200.0.27.84|Firefox|About Rubén Blades, istication of Central American nueva canción About James Joyce,  Ody|88
412317220651|2011-02-10T20:30:21.557+0000|196.43.201.220|Chrome|About Window Shopper, he Get Rich or Die Tryin' soundtrack released in 2005.|76
412317220652|2011-02-11T07:48:46.481+0000|41.75.234.112|Internet Explorer|yes|3
412317220653|2011-02-10T22:41:09.335+0000|27.255.147.14|Chrome|About Rubén Blades, ing thinking persons' (salAbout Without Me, ne of Emine|75
962073034543|2012-06-03T23:47:38.909+0000|1.92.70.25|Firefox|About Rubén Blades,  a law degree from the University of PanamAbout Je sais pas, I|82
962073034544|2012-06-04T20:36:20.885+0000|41.75.234.112|Internet Explorer|duh|3
962073034545|2012-06-04T04:32:23.843+0000|31.28.50.190|Firefox|no way!|7
962073034546|2012-06-04T09:22:11.060+0000|91.216.189.44|Chrome|great|5
962073034547|2012-06-04T02:00:00.640+0000|109.200.162.181|Internet Explorer|thanks|6
962073034548|2012-06-04T07:57:14.176+0000|46.182.42.93|Chrome|roflol|6
962073034549|2012-06-04T19:50:05.776+0000|60.254.187.1|Internet Explorer|roflol|6
962073034550|2012-06-04T16:08:09.010+0000|132.247.98.42|Firefox|good|4
962073034551|2012-06-04T11:31:33.225+0000|41.75.234.112|Internet Explorer|About Harder to Breathe, lationship Levine was involved in. Harder to Breathe was met w|87
962073034553|2012-06-23T07:33:08.405+0000|58.187.48.100|Chrome|thx|3
962073034554|2012-06-22T16:53:19.243+0000|148.230.139.205|Internet Explorer|right|5
962073034555|2012-06-22T22:19:28.212+0000|78.130.215.30|Firefox|About Dmitri Shostakovich,  Stravinsky, Shostakovich developed a hybrid style, as exemplified by Lady Macbeth of the Mtsensk District (1934). This single work juxtaposed|169
962073034556|2012-06-22T19:25:42.539+0000|148.235.131.43|Chrome|LOL|3
962073034557|2012-06-23T02:05:39.065+0000|196.43.201.220|Chrome|About Kingdom of Scotland, cupied the northern third of the island of Great Britain and sh|90
962073034558|2012-06-23T17:54:44.751+0000|49.0.90.116|Firefox|The Sunset Tree is the ninth studio album by the Mountain Goats, released on|76
962073034559|2012-06-23T19:37:29.806+0000|14.208.255.176|Chrome|yes|3
962073034560|2012-06-23T00:57:24.203+0000|31.28.50.190|Firefox|good|4
962073034561|2012-06-23T19:40:46.346+0000|132.247.98.42|Firefox|thanks|6
962073034562|2012-06-23T18:12:55.738+0000|189.223.185.136|Firefox|no|2
962073034563|2012-06-23T12:36:17.103+0000|132.247.44.8|Internet Explorer|thanks|6
962073034564|2012-06-23T23:30:28.735+0000|31.28.50.190|Firefox|About James Joyce,  extend beyond Dublin, and is populated largely by char|74
962073034565|2012-06-23T02:27:13.169+0000|190.181.5.213|Chrome|cool|4
962073034566|2012-06-23T21:24:22.104+0000|109.200.162.181|Internet Explorer|great|5
962073034567|2012-06-23T02:05:49.679+0000|1.4.37.74|Firefox|roflol|6
962073034568|2012-06-24T05:14:01.073+0000|148.235.131.43|Chrome|About Theodore Roosevelt, valry regiment that fought in Cuba. The war hero was elected |87
962073034569|2012-06-23T04:54:44.609+0000|148.208.54.187|Firefox|About Dmitri Shostakovich,  a hybrid style, as exemplified by Lady MacbetAbout Doctor Robe|90
274878267211|2010-09-26T17:35:22.363+0000|31.130.170.113|Firefox|maybe|5
274878267212|2010-09-26T18:49:10.157+0000|196.43.201.220|Chrome|thx|3
274878267213|2010-09-26T21:13:53.075+0000|200.14.53.39|Firefox|fine|4
274878267214|2010-09-26T17:13:56.422+0000|200.0.27.84|Firefox|LOL|3
274878267215|2010-09-26T18:47:25.252+0000|132.247.44.8|Internet Explorer|About Rubén Blades, ly 16, 1948) is a Panamanian salsa singer, sonAbout Bowie at the Beeb,|90
274878267216|2010-09-26T21:28:55.633+0000|132.247.44.8|Internet Explorer|yes|3
274878267217|2010-09-26T19:50:25.008+0000|24.109.163.61|Chrome|fine|4
274878267218|2010-09-26T19:12:54.386+0000|109.200.162.181|Internet Explorer|thx|3
274878267219|2010-09-26T21:06:41.642+0000|200.14.53.39|Firefox|About Rubén Blades, nsider their second national anthem. The sAbout Say You Love M|82
274878267220|2010-09-27T02:53:31.620+0000|41.75.234.112|Internet Explorer|About Burning Up, rly recorded demo by Madonna to Sire RecorAbout Say You Love Me, |83
274878267221|2010-09-26T20:47:27.515+0000|132.247.44.8|Internet Explorer|thanks|6
274878267222|2010-09-26T17:13:16.720+0000|41.153.161.111|Internet Explorer|duh|3
274878267223|2010-09-27T07:34:55.680+0000|24.109.163.61|Chrome|thx|3
274878267224|2010-09-27T19:56:03.097+0000|24.109.163.61|Chrome|About Dustin Hoffman, cademy Awards, five Golden Globes, four BAFTAs, three Drama Desk Awards, aAbout Say You Love Me, om the Fleetwood Mac album, |147
274878267225|2010-09-27T09:30:43.051+0000|109.200.162.181|Internet Explorer|yes|3
1030792511323|2012-07-27T20:49:07.471+0000|148.235.131.43|Chrome|no|2
1030792511324|2012-07-28T04:11:51.331+0000|31.28.50.190|Firefox|About Rubén Blades, rhood thug who appears to die during a rAbout Italy, s frag|79
1030792511325|2012-07-29T01:57:16.444+0000|109.200.162.181|Internet Explorer|thx|3
1030792511326|2012-07-28T08:57:47.046+0000|46.182.42.93|Chrome|great|5
1030792511327|2012-07-28T09:14:38.048+0000|170.70.174.24|Chrome|duh|3
1030792511328|2012-07-28T21:23:55.121+0000|46.216.201.164|Internet Explorer|maybe|5
1030792511329|2012-07-27T20:19:35.429+0000|103.3.79.163|Internet Explorer|duh|3
1030792511330|2012-07-28T15:58:17.360+0000|200.55.160.217|Internet Explorer|About Arnold Schwarzenegger, ry 5, 2007. Schwarzenegger was married tAbout Rub|78
1030792511331|2012-07-27T16:14:36.901+0000|24.109.163.61|Chrome|About Tiberius, better judgement, Tiberius exiled himself from Rome and left ad|79
1030792511332|2012-07-27T17:41:14.558+0000|41.222.21.97|Firefox|About Justinian I, ine culture, and his building program yielded such mast|74
1030792511333|2012-07-28T11:13:25.409+0000|103.3.79.163|Internet Explorer|roflol|6
1030792511334|2012-07-28T21:50:27.088+0000|24.109.163.61|Chrome|About Arnold Schwarzenegger, at age 20 and went on to winAbout Rubén Blades,  is Pe|83
1030792511335|2012-07-27T17:33:46.747+0000|144.22.179.250|Internet Explorer|roflol|6
1030792511336|2012-07-27T16:02:49.442+0000|190.15.146.147|Firefox|About Britney Spears, lobal chart-topping lead single Womanizer, and hits such as Circus a|90
1030792511337|2012-07-28T11:06:37.814+0000|168.255.141.22|Firefox|About Hot n Cold,  the charts in Finland, Germany, Canada, Norway, Spain and Denmark, a|87
1030792511338|2012-07-27T17:15:10.792+0000|41.75.234.112|Internet Explorer|thx|3
1030792511339|2012-07-28T16:25:52.357+0000|148.235.131.43|Chrome|About Rubén Blades, ointed minister of tourism by PanamanianAbout Coalition Pro|79
68719837037|2010-04-07T13:20:28.669+0000|200.0.27.84|Firefox|no|2
68719837038|2010-04-08T07:53:24.802+0000|212.76.16.81|Firefox|no|2
68719837040|2010-04-07T10:36:54.789+0000|212.76.16.81|Firefox|I see|5
68719837041|2010-04-07T04:46:48.808+0000|212.76.16.81|Firefox|right|5
68719837042|2010-04-07T05:00:22.387+0000|200.14.53.39|Firefox|About Luiz Inácio Lula da Silva, ed by his former About Tony Blair, ersity of Sin|81
68719837043|2010-04-07T06:13:25.510+0000|200.14.53.39|Firefox|great|5
68719837044|2010-04-07T18:46:55.223+0000|212.76.16.81|Firefox|About Tony Blair, 3 to 2007 and LeAbout John Ruskin, on that endures About |75
68719837045|2010-04-08T01:25:26.485+0000|212.76.16.81|Firefox|About Luiz Inácio Lula da Silva,  former Chief of Staff, DilmAbout Tony Blair, y Agreement. From the start About T. S. Eliot, gdom in 1914 (at age 25) andAbout Joh|163
68719837046|2010-04-07T19:52:12.676+0000|212.76.16.81|Firefox|About Nat King Cole, rldwide popularity since his deAbout Come Together, ted States. The song reached thAbout Tarzan, by au|123
68719837047|2010-04-08T09:46:47.522+0000|200.14.53.39|Firefox|About Johan Christian Fabricius, f the 18th centurAbout Tony Blair, y in the UK an|82
68719837048|2010-04-09T00:04:12.957+0000|212.76.16.81|Firefox|no|2
68719837049|2010-04-07T18:47:31.538+0000|200.14.53.39|Firefox|great|5
68719837050|2010-04-08T11:06:12.616+0000|200.0.27.84|Firefox|About John Ruskin, th to nature. About Stan Lee, e corporate shAbout Byzantine Em|81
68719837051|2010-04-08T11:05:36.131+0000|200.0.27.84|Firefox|About Luiz Inácio Lula da Silva, cond term as PAbout Brad Pitt, ion, Pitt ownsAb|80
68719837052|2010-04-07T18:49:12.473+0000|200.14.53.39|Firefox|thx|3
68719837053|2010-04-07T05:00:50.686+0000|200.14.53.39|Firefox|About Tony Blair, Scottish ParliamAbout Albania,  and after WorldAbout Traveling Wilburys Vo|92
68719837054|2010-04-07T05:32:44.911+0000|200.14.53.39|Firefox|no way!|7
68719837056|2010-04-07T05:29:21.271+0000|212.76.16.81|Firefox|About Luiz Inácio Lula da Silva, and was describAbout Alexandre Dumas, on of AlexandreAbo|89
68719837057|2010-04-06T19:08:42.485+0000|200.0.27.84|Firefox|ok|2
68719837058|2010-04-06T16:15:12.846+0000|200.0.27.84|Firefox|About Andrew Lloyd Webber,  of his songs haveAbout Iceland, culture is foundedAbout Central African Rep|103
68719837059|2010-04-07T05:29:51.839+0000|200.0.27.84|Firefox|maybe|5
68719837060|2010-04-06T16:15:50.644+0000|200.0.27.84|Firefox|duh|3
68719837061|2010-04-06T13:41:22.395+0000|200.14.53.39|Firefox|ok|2
68719837062|2010-04-07T08:55:15.664+0000|200.14.53.39|Firefox|About Benito Mussolini,  was rescued fromAbout Herman Melville,  century that his|81
68719837063|2010-04-07T01:38:52.130+0000|200.14.53.39|Firefox|About Pope Paul VI, 4 ArchbishoAbout Elvis Costello,  Costello (About Andrew Lloyd We|85
68719837064|2010-04-06T16:38:59.488+0000|200.0.27.84|Firefox|About Robbie Williams, se to fame in About Andrew Lloyd Webber, nicolor DreamcAb|80
68719837065|2010-04-06T12:26:27.030+0000|212.76.16.81|Firefox|About Franz Liszt, the Neudeutsche About Alfred the Great, ng attempt at co|75
68719837066|2010-04-07T08:18:33.566+0000|200.14.53.39|Firefox|cool|4
68719837067|2010-04-06T16:41:34.678+0000|200.14.53.39|Firefox|LOL|3
68719837068|2010-04-07T11:03:26.441+0000|200.0.27.84|Firefox|no|2
68719837073|2010-04-07T19:43:02.185+0000|200.0.27.84|Firefox|thx|3
68719837074|2010-04-08T00:34:59.587+0000|200.14.53.39|Firefox|yes|3
68719837075|2010-04-08T02:39:54.113+0000|200.14.53.39|Firefox|About Luiz Inácio Lula da Silva,  man with audacioAbout Robert F. Kennedy, ropol|80
68719837076|2010-04-09T00:39:06.569+0000|200.0.27.84|Firefox|right|5
68719837077|2010-04-08T04:13:13.986+0000|200.0.27.84|Firefox|roflol|6
68719837078|2010-04-08T03:01:50.141+0000|212.76.16.81|Firefox|I see|5
68719837080|2010-04-06T13:44:02.225+0000|200.0.27.84|Firefox|great|5
68719837081|2010-04-06T19:45:37.165+0000|200.0.27.84|Firefox|About The Killing Moon, d: When I sing 'The KillAbout Confessions on a Dance Floor, lder work as well. One oAbout Co|116
68719837082|2010-04-06T13:52:11.692+0000|200.0.27.84|Firefox|I see|5
68719837083|2010-04-06T20:06:00.068+0000|200.0.27.84|Firefox|cool|4
68719837084|2010-04-07T07:59:55.511+0000|212.76.16.81|Firefox|good|4
68719837085|2010-04-06T17:03:30.757+0000|200.0.27.84|Firefox|yes|3
68719837086|2010-04-06T21:09:17.214+0000|200.14.53.39|Firefox|About Luiz Inácio Lula da Silva, n again in 199About Jimmy Page, s from 1966 toAbou|83
68719837087|2010-04-07T07:05:49.711+0000|200.0.27.84|Firefox|About Nicole Kidman, ormance in the muAbout Poland, ly 1797, two yearAbout Democra|82
68719837088|2010-04-06T20:46:27.468+0000|200.0.27.84|Firefox|roflol|6
68719837089|2010-04-07T12:40:51.416+0000|200.0.27.84|Firefox|fine|4
68719837090|2010-04-07T16:09:43.101+0000|212.76.16.81|Firefox|I see|5
68719837091|2010-04-07T00:02:03.709+0000|200.14.53.39|Firefox|no way!|7
68719837092|2010-04-06T09:45:31.973+0000|200.14.53.39|Firefox|About Amitabh Bachchan, nter. He also had About Big Yellow Taxi, 5, which peaked atAbou|87
68719837093|2010-04-07T14:29:57.368+0000|200.14.53.39|Firefox|About Luiz Inácio Lula da Silva, throat canceAbout Jimmy Page,  Jimmy Page About Vince M|88
68719837094|2010-04-07T00:28:42.537+0000|200.14.53.39|Firefox|About Luiz Inácio Lula da Silva, ost popular poAbout Jimmy Page, ber of Led Zep|79
68719837095|2010-04-08T01:53:33.732+0000|193.25.164.81|Firefox|LOL|3
68719837096|2010-04-06T09:47:57.622+0000|212.76.16.81|Firefox|About Amitabh Bachchan, l. In addition toAbout Ethiopia,  air force, as weAbout Sl|82
68719837097|2010-04-07T22:39:05.578+0000|212.76.16.81|Firefox|great|5
68719837098|2010-04-08T06:11:38.881+0000|200.14.53.39|Firefox|About Luiz Inácio Lula da Silva, tarted his chemoAbout Jimmy Page, Heroes. Page wasAbout Richard Nixon, ice President ofAbout Aaron Copland, |141
68719837100|2010-04-06T02:51:36.574+0000|200.14.53.39|Firefox|I see|5
68719837101|2010-04-07T00:07:44.051+0000|200.0.27.84|Firefox|no way!|7
68719837102|2010-04-06T05:58:02.939+0000|200.14.53.39|Firefox|right|5
68719837103|2010-04-06T03:06:09.416+0000|91.206.11.38|Firefox|cool|4
68719837104|2010-04-06T01:06:52.710+0000|200.0.27.84|Firefox|maybe|5
68719837105|2010-04-06T05:48:26.931+0000|212.76.16.81|Firefox|ok|2
68719837106|2010-04-06T01:08:48.546+0000|200.14.53.39|Firefox|thx|3
68719837107|2010-04-06T07:40:36.553+0000|41.188.76.94|Firefox|roflol|6
68719837108|2010-04-06T23:22:00.750+0000|200.0.27.84|Firefox|About Emmylou Harris, n, Bob Dylan, Rodney Crowell, and NeiAbout Ezra Pound, 1958, thanks to a protracted campaignAbout Spanish Empire, nd Oceania.|147
68719837109|2010-04-06T05:08:43.264+0000|212.76.16.81|Firefox|right|5
68719837110|2010-04-06T03:07:44.124+0000|212.76.16.81|Firefox|great|5
68719837111|2010-04-06T23:24:40.280+0000|200.0.27.84|Firefox|About Emmylou Harris, mposers' works aAbout Ezra Pound, ed Benito MussolAbout|77
68719837113|2010-04-07T20:09:55.701+0000|212.76.16.81|Firefox|About Luiz Inácio Lula da Silva, a and Fome About John Ford,  1639) was Abo|75
68719837114|2010-04-07T03:20:08.794+0000|212.76.16.81|Firefox|duh|3
68719837115|2010-04-07T20:29:22.526+0000|212.76.16.81|Firefox|duh|3
68719837116|2010-04-07T17:56:59.988+0000|200.0.27.84|Firefox|roflol|6
68719837117|2010-04-08T09:36:48.665+0000|200.14.53.39|Firefox|About Luiz Inácio Lula da Silva, litician oAbout Muddy Waters, musician, About Du|81
68719837118|2010-04-08T12:16:35.306+0000|200.0.27.84|Firefox|thanks|6
68719837119|2010-04-08T00:56:22.544+0000|212.76.16.81|Firefox|About Luiz Inácio Lula da Silva, is time. IAbout John Ford, roline plaAbout M|77
68719837120|2010-04-06T23:41:52.706+0000|200.14.53.39|Firefox|About Luiz Inácio Lula da Silva, taff, DilmaAbout Herbert Kitchener, 1st Ear|76
68719837121|2010-04-08T06:53:53.196+0000|212.76.16.81|Firefox|maybe|5
68719837122|2010-04-08T09:41:03.829+0000|200.14.53.39|Firefox|thanks|6
68719837123|2010-04-07T11:09:16.758+0000|200.14.53.39|Firefox|cool|4
68719837124|2010-04-07T21:11:56.509+0000|200.14.53.39|Firefox|no way!|7
68719837131|2010-04-08T06:20:52.579+0000|200.0.27.84|Firefox|About Jean-Baptiste Lamarck, was appointed to the ChairAbout Iran, n litera|75
68719837132|2010-04-08T12:18:04.309+0000|212.76.16.81|Firefox|ok|2
68719837133|2010-04-08T03:36:44.388+0000|212.76.16.81|Firefox|great|5
68719837134|2010-04-08T19:57:38.569+0000|200.0.27.84|Firefox|About William Tecumseh Sherman, American soldier, businessmAbout Switzerland,  a|80
68719837135|2010-04-08T09:47:35.597+0000|200.0.27.84|Firefox|no|2
68719837136|2010-04-08T12:46:48.559+0000|200.0.27.84|Firefox|duh|3
68719837137|2010-04-08T13:27:43.421+0000|212.76.16.81|Firefox|About Jean-Baptiste Lamarck, became one of the first to use About Louis Armstrong, America|90
68719837138|2010-04-08T06:02:08.177+0000|200.14.53.39|Firefox|cool|4
68719837142|2010-04-08T20:34:53.549+0000|200.0.27.84|Firefox|yes|3
68719837143|2010-04-08T20:00:52.635+0000|200.0.27.84|Firefox|cool|4
68719837144|2010-04-09T00:49:45.754+0000|200.0.27.84|Firefox|no|2
68719837145|2010-04-08T13:52:02.663+0000|212.76.16.81|Firefox|About Luiz Inácio Lula da Silva, Família and Fome Zero are hAbout Confucius, ols of Thought era only to About Eleanor Roosevelt, College (ERC or, less frequAbo|159
68719837146|2010-04-08T17:03:48.897+0000|212.76.16.81|Firefox|great|5
68719837147|2010-04-08T20:58:52.617+0000|200.0.27.84|Firefox|I see|5
68719837148|2010-04-08T03:37:10.727+0000|200.14.53.39|Firefox|About Luiz Inácio Lula da Silva, Staff, Dilma Rousseff. He is oAbout Leona Lewis, eart, is scheduled for releaseAbout 1|119
68719837149|2010-04-08T17:46:58.646+0000|212.76.16.81|Firefox|right|5
68719837151|2010-04-08T00:26:29.717+0000|200.0.27.84|Firefox|thx|3
68719837152|2010-04-08T04:43:25.838+0000|200.0.27.84|Firefox|great|5
68719837153|2010-04-07T07:15:06.915+0000|200.14.53.39|Firefox|About Chiang Kai-shek, , but after Sun's death Chiang wasAbout George Orwell, nfluence on popular and political About American Idiot, |134
68719837154|2010-04-08T02:17:21.799+0000|200.0.27.84|Firefox|good|4
68719837155|2010-04-07T19:43:02.060+0000|200.14.53.39|Firefox|About Angelina Jolie, nce in the drama Girl, Interrupted (1999). Jolie achieved wide fame after her porAbout Crazy World, t 100 chart. The last album to feature |161
68719837156|2010-04-07T19:47:04.843+0000|212.76.16.81|Firefox|cool|4
68719837157|2010-04-08T02:34:39.990+0000|212.76.16.81|Firefox|thx|3
68719837158|2010-04-08T02:54:39.552+0000|200.14.53.39|Firefox|great|5
68719837159|2010-04-07T19:55:03.626+0000|200.14.53.39|Firefox|no|2
68719837160|2010-04-07T19:43:55.776+0000|200.0.27.84|Firefox|About Hans Christian Andersen, rsen in Denmark and the restAbout Angelina Jolie, r |83
68719837161|2010-04-07T20:23:01.819+0000|200.0.27.84|Firefox|thanks|6
68719837162|2010-04-07T07:18:37.038+0000|212.76.16.81|Firefox|thanks|6
68719837163|2010-04-07T08:19:00.636+0000|200.14.53.39|Firefox|About Luiz Inácio Lula da Silva, rld for 2010, anAbout Bill Cosby, etts Amhe|76
68719837164|2010-04-07T12:12:56.392+0000|200.0.27.84|Firefox|cool|4
